"SIC","YEAR","EMP","PAY","PRODE","PRODH","PRODW","VSHIP","MATCOST","VADD","INVEST","INVENT","ENERGY","CAP","EQUIP","PLANT","PISHIP","PIMAT","PIINV","PIEN","DTFP5","TFP5","DTFP4","TFP4"
3691,76,23.1,292.9,19.1,38.8,223.5,1519.7,809.5,723.3,86.2,230.2,33.6,944.3,466.9,477.4,.681,.632,.652,.5,.0591242,.8972089,.058605,.8971817
3691,77,25.9,358.7,21.1,43.4,276.4,1982.5,1103.6,927.8,122.2,292.9,43.6,1070.2,551,519.2,.75,.683,.699,.591,-.0154748,.8834316,-.0147984,.8840027
3691,78,27.2,401.6,22.4,46.3,316.4,2269.6,1260.4,1043.7,129.4,351.2,48.2,1214.9,643.5,571.4,.805,.729,.743,.645,-.0159584,.8694453,-.0157812,.8701615
3691,79,27.6,434.4,22.7,47.1,338.6,2607.1,1400.3,1304.9,96.9,458.8,53.3,1331.6,722.7,608.9,.977,.884,.801,.721,-.0358405,.8388357,-.0361375,.8392774
3691,80,24.7,428,19.6,38.8,312.6,2571.5,1342.9,1175.7,77.9,393.2,56.9,1390.9,753.3,637.6,1.015,.983,.876,.885,.0360217,.8696029,.0359905,.8700336
3691,81,24,471.9,19.2,38.8,354.4,2603.2,1314.8,1297.8,96.8,398.7,65.3,1419.7,762.3,657.4,1.051,1.032,.943,.948,.0099107,.8782641,.0095707,.8784003
3691,82,22.9,473.6,18,34.4,347.3,2431.3,1196.2,1203,109.7,376.9,69.8,1455.3,776.3,679,1.026,.988,.981,1.01,-.0107614,.8688633,-.0108074,.8689582
3691,83,22.4,486.8,18.1,34.9,365.6,2542.6,1217.1,1331.8,98.1,392.9,72.5,1476.9,787.4,689.5,.955,.974,.975,1.044,.1008765,.9610845,.1008401,.9611543
3691,84,23.7,563.8,19,38.5,426.2,2916.3,1386.1,1550,132.1,414,85.7,1536,831.4,704.6,.925,.989,.967,1.075,.0828413,1.044093,.082894,1.044224
3691,85,23.5,567.2,18.6,36.1,425.4,2797.1,1263,1535.3,118,411.6,83.6,1604.6,881.3,723.3,.92,.964,.963,1.082,-.0124173,1.031208,-.01231,1.031448
3691,86,23.2,594.6,18.3,37.1,444.3,2991.8,1348.3,1639,109.8,413.8,83.3,1606.7,880.9,725.8,.927,.933,.984,1.037,.0111143,1.042733,.0109238,1.042777
3691,87,24.2,626.4,19.4,38.4,473.4,3303.1,1623.9,1705.1,111.7,450.9,87.7,1636.2,903.9,732.3,1,1,1,1,-.0418454,1,-.0418875,1
3691,88,24.9,632.6,19.8,39.8,472.2,3484.4,1775.4,1743.2,140.8,476.2,91.8,1667.5,928.4,739.1,1.033,1.077,1.028,.994,-.0002455,.9997545,-.0002879,.9997121
3691,89,24.5,622.1,19.5,37.8,462.5,3358.5,1767.4,1580.7,119.4,465,93.4,1720.9,972.9,748,1.036,1.123,1.055,1.032,-.0170843,.9828194,-.0171487,.9827146
3691,90,23.1,623.9,18.4,36.7,459.2,3625.8,1947.5,1718.8,126.5,522,93.5,1745.5,995.3,750.2,1.071,1.14,1.085,1.064,.0021659,.9849505,.002418,.9850936
3691,91,21,579.9,16.6,33.8,424.6,3313.3,1740.6,1577.1,110.1,445.7,83.1,1768.7,1016.3,752.4,1.036,1.08,1.108,1.108,-.0163881,.9689406,-.0163281,.9691395
3691,92,21.1,596.7,16.9,33.5,427.8,3409.5,1633.3,1774,120,464.3,84.2,1769.9,1025,744.9,1.021,1.065,1.121,1.119,.0712403,1.040486,.0712897,1.040751
3691,93,20.9,613.1,16.9,34.2,450,3520.3,1711.1,1805.1,111.9,428.3,88.2,1777,1039.4,737.6,.984,1.049,1.131,1.142,.0375401,1.080289,.0374796,1.080499
3691,94,20.5,672.9,16.7,35.9,505.5,3933.8,1921.8,2055.7,158.5,544.1,91.7,1772.4,1045.7,726.7,.993,1.105,1.148,1.127,.067669,1.155921,.0676534,1.156127
3691,95,20.7,683.1,17.1,34.1,503.5,4048.1,1947.2,2125.5,178.5,538,92.4,1805.6,1074.7,730.9,1.032,1.186,1.166,1.124,.0205208,1.179886,.0204923,1.180064
3691,96,21.3,702.8,17.7,35.6,531.1,4110,1949.4,2175.6,199.4,558,92.6,1853.5,1120.9,732.6,1.063,1.177,1.167,1.186,-.0333201,1.14122,-.0332864,1.14143
3691,97,,,,,,,,,,,,1918.5,1152.5,766,1.059,1.177,,,,,,
3692,58,8.1,34,6.5,13.2,24.5,138.2,59.5,75.4,2.3,22.1,1,106.4,50.8,55.6,.379,.24,.338,.311,,.6613991,,.6615191
3692,59,8.9,37.3,7.2,14.3,27.1,162.2,67.1,96.7,1.9,23.3,1.1,110.5,52.3,58.2,.4,.247,.34,.307,.0369459,.6862921,.0369712,.686434
3692,60,8.4,36.7,6.6,12.7,24.6,163.8,69.2,94,3.4,23.7,1.1,112,51.6,60.4,.4,.251,.347,.318,.0138469,.6958613,.0137775,.6959568
3692,61,8,36.8,6,12.2,24.1,170.4,75.4,97,2.4,24.7,1.2,121.5,53.9,67.6,.394,.251,.348,.309,-.0127894,.6870183,-.0127478,.6871412
3692,62,8.3,39,6.3,13,25.2,194.3,86.4,109.2,3.1,28.1,1.3,123.1,54.1,69,.382,.253,.351,.315,.0922251,.7533922,.0921348,.7534589
3692,63,8.5,40.6,6.8,13.6,29,195.3,80.3,113.8,4.1,30,1.3,127.6,55.1,72.5,.378,.256,.358,.315,.0430429,.7865284,.0431529,.7866846
3692,64,8.3,41.3,6.5,13.1,28.8,209,84.3,123,3.2,27.5,1.4,135.3,57.8,77.5,.38,.264,.364,.312,.0342822,.8139598,.0343581,.8141833
3692,65,8.9,46.7,6.9,14.2,32.6,233.1,97.9,139.8,2.6,34,1.5,142.4,60,82.4,.381,.269,.372,.308,.0152585,.8264749,.015213,.8266642
3692,66,10.4,55.5,8.3,16.5,39.8,277,114.8,167.4,5.9,42,1.6,146.5,61.8,84.7,.387,.272,.382,.31,.0601868,.8777452,.0601166,.8778847
3692,67,11,61,8.9,17.6,43.2,307.6,122,188.7,20.2,45.4,1.7,164.6,69.7,94.9,.441,.281,.398,.298,-.0925408,.8001631,-.0925036,.80032
3692,68,11.3,65.1,9.1,18,46.3,330.8,132.2,197.1,7.8,47.7,1.8,214.2,93.7,120.5,.441,.291,.416,.294,-.0576495,.7553385,-.0576447,.7554903
3692,69,10.8,67.2,8.8,17.2,47.8,340.5,138.1,207,9.1,53.8,2,225.6,98.3,127.3,.455,.305,.434,.296,-.0099683,.7478465,-.009974,.7479925
3692,70,9.4,63.7,7.5,14.9,46.4,329.5,130.8,198.6,10.8,51.4,2.1,240.6,105.9,134.7,.465,.324,.462,.305,-.0114743,.7393146,-.0115127,.7394304
3692,71,9.4,67.4,7.6,15.5,49.4,350.5,129.8,225.2,7.2,54.3,2.2,253.2,111.4,141.8,.527,.327,.486,.321,-.0812688,.681608,-.0812719,.6817127
3692,72,8.4,64.6,6.8,13.5,46.4,348.1,130.5,221.6,7.2,63.2,2.4,257.8,113.2,144.6,.546,.338,.505,.34,-.0148107,.6715873,-.014813,.6716889
3692,73,8.7,70.8,7.1,14.2,51.8,380.7,151.2,232.3,7.9,72.1,2.8,271.3,122.8,148.5,.549,.357,.511,.361,.0196548,.6849177,.019655,.6850215
3692,74,9.5,83.8,7.6,15.2,60,423.3,190.1,243.3,13.2,91.8,4.3,283.6,130.3,153.3,.568,.458,.548,.462,.0449149,.7163821,.0449495,.7165154
3692,75,9,85.5,6.8,13.7,58,473.7,212.1,261.2,15.4,93.6,4.5,287.5,132.7,154.8,.669,.563,.62,.498,-.0072786,.7111868,-.0073181,.7112911
3692,76,10.4,110.5,8.1,16,76.5,627.1,290.6,360.8,24.8,93.3,5.4,302.5,142.2,160.3,.703,.594,.652,.535,.0716731,.7640308,.0718408,.7642711
3692,77,11,118.2,9,18,87.4,666.1,329.4,343.2,35.4,100.1,6.3,338.6,166.2,172.4,.713,.619,.699,.618,-.0408048,.7334822,-.0407677,.7337401
3692,78,12.3,134,10.3,19.7,100.9,759.1,378.3,389.7,71.9,119.8,7.5,380,192.6,187.4,.715,.669,.743,.661,.0481545,.7696669,.0481513,.7699351
3692,79,12.1,145,9.8,19.1,109.2,851.9,446.9,417.7,48.4,152.2,9.3,460.1,247.6,212.5,.75,.785,.801,.734,.0019106,.7711388,.0018667,.7713736
3692,80,11.8,154.3,9.5,18.2,117.8,952.9,489.3,469.6,68.6,159.5,10.4,499.5,272,227.5,.781,.927,.876,.871,.0910089,.8446119,.090997,.8448591
3692,81,11.8,174.2,9.4,18.3,130.2,1044,578.3,478,59.3,187.2,13.7,557.1,307.4,249.7,.805,.972,.943,.927,-.0381343,.8130097,-.0381954,.8131978
3692,82,11.7,192.3,9.1,17.6,137,1101.8,531.7,559.2,42.9,148.5,15.4,593.6,328,265.6,.858,.982,.981,.992,.0204333,.829793,.0203899,.829949
3692,83,11.4,194.2,8.7,16.5,133.8,1206.9,620.8,585.1,23.9,150.8,15.6,600,330.3,269.7,.916,.989,.975,1.028,-.045817,.7926322,-.0458715,.792738
3692,84,11.9,215,9,16.9,138.5,1426.1,731.5,695.9,37.7,161.7,16.4,607.2,335.5,271.7,.935,.991,.967,1.06,.053066,.83583,.0529727,.8358635
3692,85,11.4,210.7,8.6,16.2,139.8,1479.1,712,778.3,65.8,157.7,15.9,619,342.8,276.2,.928,.975,.963,1.068,.0483489,.8772343,.048325,.8772485
3692,86,11,218.3,8.3,15.7,139,1570.4,759.7,803.3,47,175.8,16.5,640.6,359.1,281.5,.945,.957,.984,1.034,-.0067909,.8712974,-.0068034,.8713006
3692,87,10.7,231.6,8.2,16,155.5,1877.8,753,1132,60.8,164.1,15,655.3,370.3,285,1,1,1,1,.137772,1,.1377683,1
3692,88,11.1,249,8.6,17.2,169.6,2079.8,808.8,1276.5,46,184.9,17.5,683.4,399,284.4,1.014,1.049,1.027,.997,.0527119,1.054126,.0526826,1.054095
3692,89,10.7,243,8.2,15.9,159.6,1791.3,865.6,912.8,31.2,177.2,17,693,410.4,282.6,1.068,1.088,1.053,1.034,-.214323,.850772,-.2142727,.8507899
3692,90,10.6,247.6,8,15.8,167.2,1580.3,817.6,761.9,34.9,188.1,17.1,685.8,405.3,280.5,1.1,1.105,1.083,1.063,-.1161314,.7574919,-.1161548,.75749
3692,91,10.3,250.3,7.9,16.6,167.8,1672.3,863.7,787.3,38.9,177,18.6,680.5,403.7,276.8,1.14,1.105,1.107,1.111,-.0060109,.7529524,-.006008,.7529528
3692,92,10.4,271.9,7.9,16,179.6,1823.7,933.9,871,52.5,159,18.4,677,402.8,274.2,1.167,1.104,1.119,1.123,.0259725,.7727646,.0259596,.772755
3692,93,10.1,275,7.7,15.8,188.1,2158.2,1159.3,1006.2,76.2,183.9,19.4,685.1,414,271.1,1.19,1.115,1.128,1.147,.0397176,.8040746,.0396794,.8040339
3692,94,7.7,211.4,6.4,11.9,152.5,1912.7,1041.3,879.4,80.6,111.6,10.2,711.9,444.7,267.2,1.206,1.143,1.144,1.129,-.0301592,.7801865,-.0302694,.7800609
3692,95,7.1,216.9,6,11.2,157.5,1864.7,1025.3,833.1,105.2,100.3,10.9,738.8,470.3,268.5,1.231,1.207,1.161,1.114,-.0099927,.7724291,-.0100326,.772274
3692,96,7.1,238.7,5.9,10.8,169.8,2116.1,1097.5,1020.4,112.1,103.1,10.1,784.3,511.7,272.6,1.255,1.211,1.159,1.211,.0517359,.8134432,.0517818,.8133172
3692,97,,,,,,,,,,,,834.9,554.4,280.5,1.261,1.215,,,,,,
3694,58,38.1,196,29.5,56.4,135.8,606.5,248.1,353.5,8.9,83.4,4.5,404.7,190.9,213.8,.278,.289,.338,.225,,1.099981,,1.10056
3694,59,41.3,236,32.6,66.5,165.1,782.5,323,473.5,12.1,111.5,4.9,421,197.1,223.9,.28,.297,.34,.222,.1022903,1.218454,.1025866,1.219457
3694,60,42.9,239.3,33.9,65.7,164.8,799.4,331,470.7,13.9,103.8,5.3,442.1,203.4,238.7,.278,.299,.347,.23,.0066661,1.226604,.0066131,1.227548
3694,61,40.5,236.9,31.9,61.3,157.9,766.4,311.2,449.2,18.7,98.8,5.7,481,213.1,267.9,.276,.297,.348,.222,-.0173691,1.205483,-.0177428,1.20596
3694,62,43.6,272.6,35.3,71.8,193,905,382.4,534.5,22,113.8,6.1,518.7,227.3,291.4,.283,.3,.351,.227,.0087069,1.216025,.0090667,1.216944
3694,63,40.6,250.2,32.7,66.9,184.4,900.7,398,496.7,15.5,99.8,5.4,565.5,246.7,318.8,.283,.301,.358,.226,-.0262235,1.184551,-.0258971,1.185833
3694,64,38.8,251.8,31.4,63.6,184.8,925.5,400.7,526.9,19.6,108.4,6.2,590.8,253.9,336.9,.288,.308,.364,.223,.019527,1.207909,.0191405,1.208749
3694,65,42.8,287.6,35.1,73.1,216,1073.7,481,605.1,20.4,129.8,7,639.2,272.6,366.6,.297,.316,.372,.22,-.0049252,1.201975,-.0048644,1.202883
3694,66,52.3,362.2,42,87.7,272.2,1342.5,620.8,735.2,38.4,167.5,7.8,683.2,293.8,389.4,.302,.324,.382,.222,.0269998,1.23487,.0273679,1.236258
3694,67,55.4,387.4,44.2,86.3,286.8,1364.7,598.7,766,46,177,8.6,797.9,348.3,449.6,.314,.332,.398,.212,-.0394739,1.187074,-.0401232,1.187638
3694,68,53.7,433,43.6,88.9,324.4,1516.3,637.3,871.9,40.1,169.8,9.5,893,390.7,502.3,.329,.342,.416,.21,.013916,1.203709,.0136229,1.203928
3694,69,51.9,421.4,42,84.4,311.8,1510.6,645.7,886.5,36.6,201.6,10.4,960.4,420.4,540,.342,.358,.434,.212,-.0372084,1.159744,-.0377127,1.15937
3694,70,58.4,489.6,46.4,93.1,359.4,1767.3,792.4,993.3,64,269,11.3,1018.5,449.7,568.8,.36,.379,.462,.222,-.0104177,1.147725,-.0098907,1.147959
3694,71,57.6,534.2,46.8,92.6,399.9,1986,870,1087.7,40.4,251.4,12.3,1114,497.8,616.2,.382,.39,.486,.236,.0115444,1.161051,.011725,1.161498
3694,72,57.9,591.3,47.7,96.9,451.7,2035,855,1212.6,30.8,245.2,14.2,1153.4,516.1,637.3,.396,.403,.505,.252,-.0053794,1.154822,-.00592,1.154642
3694,73,63.7,696.5,52.8,108.5,534.5,2343,1023.8,1385.9,80.9,340.8,15.7,1210.8,557.4,653.4,.404,.422,.511,.268,.0195748,1.17765,.0199675,1.17793
3694,74,61.5,699.7,50.4,99.4,530.3,2388.1,1136,1310,131.5,415.6,18.8,1356.1,656.2,699.9,.444,.515,.548,.338,-.0414616,1.129821,-.0416381,1.12989
3694,75,53,646.3,42.5,81.6,474.3,2427.6,1095.2,1295.1,51.9,357.4,22.5,1498.1,754.4,743.7,.53,.579,.62,.439,-.0696185,1.05384,-.0698803,1.053628
3694,76,57.7,785.1,46.8,92.1,592.1,3100.3,1375,1779.3,73.3,415.2,25.3,1526.8,768.1,758.7,.573,.608,.652,.456,.054956,1.113376,.0552441,1.113473
3694,77,63.8,948.4,51.8,102.6,708.6,3647.2,1647.3,2041.3,146,488.3,34.7,1626.4,832.2,794.2,.596,.644,.699,.578,.0222526,1.138429,.0223388,1.138626
3694,78,70.1,1060.7,57.4,110.7,787.8,4097.9,1870.3,2251.7,172.7,550.4,40.8,1788.8,932.4,856.4,.642,.686,.743,.65,-.0325163,1.102007,-.0325003,1.102216
3694,79,64.4,1038.3,51.5,97.4,754.6,4124.3,1919.7,2253.1,159.7,620,41.3,1936.7,1033.2,903.5,.707,.756,.801,.728,-.0568529,1.041103,-.0568386,1.041314
3694,80,54.5,933.5,41.7,76.8,641.3,3684.3,1801.2,1816.4,126.3,574.2,40.5,2047.9,1096.5,951.4,.786,.844,.876,.863,-.1078918,.9346235,-.1078905,.9348149
3694,81,53.5,1022.5,40.5,75.8,691.2,4071,1943.7,2168.3,156.8,633.3,43.7,2104.7,1119.9,984.8,.867,.91,.943,.929,-.0049144,.9300417,-.004914,.9302324
3694,82,42.9,820.5,32.3,60.5,534.7,3464.3,1582.1,1851.5,78.4,501.5,41,2172.2,1151.1,1021.1,.932,.941,.981,.996,-.0777892,.8604368,-.0777421,.8606539
3694,83,46.6,939.8,36.4,68.8,640.8,4212.4,1873.7,2364.3,112.7,558.7,47.6,2116.3,1107.9,1008.4,.953,.958,.975,1.03,.0966637,.9477624,.0966371,.9479763
3694,84,55.3,1202.8,43.4,85.1,857.3,5971.3,2732.7,3280.3,166,713.9,55.4,2172.6,1150.4,1022.2,.969,.982,.967,1.061,.1231457,1.071966,.1229654,1.072015
3694,85,52.9,1224.7,40.5,78.8,863.8,5925.3,2820.9,3121,222.2,768.9,56.8,2249.6,1205.6,1044,.976,.993,.963,1.07,-.027336,1.04306,-.027339,1.043104
3694,86,53.2,1248.8,41.1,80.8,891.2,6071.1,3027.8,3004,186.2,779.9,55.5,2313.9,1255.3,1058.6,.988,.979,.984,1.034,-.0401211,1.002039,-.0401649,1.002038
3694,87,67.3,1718.8,51.9,102.8,1187.8,7489.3,4045.2,3444.4,238.2,1121,70.6,2385.6,1312.1,1073.5,1,1,1,1,-.0020373,1,-.0020358,1
3694,88,66.6,1775.2,52,104,1241.5,8490.6,4840.3,3627.5,172.2,1041.6,66.7,2507,1418.5,1088.5,1.013,1.05,1.027,.997,.0306026,1.031076,.0306413,1.031116
3694,89,59.3,1704,45.6,91.4,1146.6,8517,4601.3,3920.3,271,1010.2,64.7,2547.8,1468.3,1079.5,1.04,1.075,1.054,1.032,.0363178,1.06921,.0363144,1.069248
3694,90,46.1,1258.3,36.2,72.7,854.2,5810.5,2975.7,2846.7,197.2,810.6,51.7,2671.4,1550.8,1120.6,1.069,1.079,1.084,1.062,-.1369765,.9323415,-.1370196,.9323342
3694,91,44.9,1312.9,34.7,69.2,897.3,6407.8,3177.9,3201.5,158.6,788.4,54.2,2708.9,1592.6,1116.3,1.08,1.075,1.108,1.105,.0537064,.9837832,.0537031,.9837723
3694,92,50,1407.7,39.4,77.2,993.5,7238.7,3441.4,3752.7,167.1,726.6,54.5,2699.5,1595.7,1103.8,1.091,1.059,1.121,1.116,.0494313,1.033635,.0493993,1.03359
3694,93,52.8,1481.7,41.8,84.4,1062.2,7832.7,3918.5,3957.7,201.8,809.8,65.4,2694.1,1602.7,1091.4,1.1,1.046,1.13,1.139,-.0122991,1.021,-.0122884,1.020967
3694,94,54.6,1628.8,43.5,88.1,1158.7,8800.6,4434.9,4453.8,209.7,936.6,69.2,2714.5,1643.4,1071.1,1.118,1.041,1.146,1.127,.0271956,1.049148,.0271553,1.049071
3694,95,52.1,1505.2,40.8,81.9,1022.1,8290.9,4249.6,4071,224.1,933.9,69.2,2734.8,1670.2,1064.6,1.134,1.016,1.161,1.126,-.0585415,.9894922,-.0585276,.989434
3694,96,53.5,1600.3,42.6,85.8,1154.9,9369.8,4814.5,4605,240,1070.9,66.4,2767.1,1721.6,1045.5,1.152,.96,1.156,1.184,.0062726,.9957184,.0059638,.9953524
3694,97,,,,,,,,,,,,2819,1786.1,1032.9,1.157,.924,,,,,,
3695,58,6.6,29.7,6.2,12.2,28.5,86.9,41.7,43.8,5.7,13,.9,167.8,85.1,82.7,2.318,.663,.384,.225,,.1714865,,.1688698
3695,59,5.8,28,5.4,10.7,25.9,112.2,37.2,41.2,4.7,15,1.1,180.7,88.7,92,2.339,.672,.388,.221,.3206291,.2363074,.3128419,.2308966
3695,60,7,35.7,6.3,12.8,32,80.7,25.4,46.2,6.9,17,1.3,195.3,95.2,100.1,2.336,.678,.399,.23,-.2872762,.1773025,-.3020759,.1706977
3695,61,7.2,37.9,6.5,12.9,33.2,82.1,35.7,50.2,8.5,19.9,1.5,211.5,101,110.5,2.356,.68,.4,.221,-.1410441,.1539785,-.13472,.1491831
3695,62,7.5,41.7,6.6,13.1,34.5,92.9,37.3,58.8,8.3,22.7,1.7,227.8,107.3,120.5,2.339,.68,.408,.227,.082541,.1672273,.0801964,.1616398
3695,63,9,49.3,8.2,16.4,43.6,186.9,92.8,91.4,11.1,29,1.3,245.2,114.1,131.1,2.355,.681,.425,.226,.1773303,.1996737,.2077462,.1989626
3695,64,9,51.9,8.2,16.9,45.4,194.8,97.9,95.6,14.4,35.8,1.6,270,124.4,145.6,2.265,.673,.437,.224,.0204639,.2038019,.0180584,.2025882
3695,65,10.4,61,9.5,19.4,53.2,238.7,125.6,122.9,17.7,43,1.8,310.8,145.4,165.4,2.214,.669,.45,.221,.0257681,.2091217,.0278301,.2083054
3695,66,12.3,73.2,11.3,23.4,63.7,324.6,175.6,155.4,20.8,53.7,2,361.1,170.4,190.7,2.257,.682,.464,.223,.0399987,.2176558,.0431818,.2174975
3695,67,12.8,78.8,11.4,22.5,65.2,350.5,183.9,167.8,20.4,56.9,2.3,402.1,187.4,214.7,2.249,.688,.487,.212,.0325705,.2248617,.0303946,.2242097
3695,68,12.8,85,11.3,22.5,68.1,346.8,171.1,174.3,20.5,61.2,2.5,435.4,202,233.4,2.247,.696,.508,.209,.0124882,.2276874,.0094954,.2263488
3695,69,14.6,103.1,12.5,25.1,79.8,394.3,199.7,203.3,31.4,76.4,2.8,482.8,226.1,256.7,2.236,.711,.53,.209,.0008603,.2278834,.0012145,.2266238
3695,70,14.3,107.9,12.2,22.5,77,396,196.9,204.2,33.1,83.9,3,532,248.6,283.4,2.236,.732,.57,.217,.0266353,.2340347,.0252596,.2324212
3695,71,12.5,102.1,9.4,18.6,68,367.1,179.5,180.4,29,75.2,3.3,577.8,267.4,310.4,2.245,.744,.601,.232,-.0396881,.2249282,-.0424312,.2227656
3695,72,11.3,101.6,8.3,16.6,63.6,429.4,224,202.1,21.6,67,3.1,610.3,282.6,327.7,2.237,.756,.626,.247,.059431,.2387011,.0654449,.2378321
3695,73,12.6,117,9.9,19.7,79.1,487.5,260.8,242.3,31.2,87,3.7,647.7,305.7,342,2.139,.763,.62,.262,.0641312,.2545109,.0645135,.2536812
3695,74,13,128,10,20.1,84.9,520.7,263.7,266.4,35.4,99.5,4.5,690,333.8,356.2,1.978,.827,.653,.331,.1540898,.2969113,.1536385,.2958099
3695,75,11.7,132.5,8.4,16.9,80.7,523.1,266.3,247.2,33,91.8,5.5,700,337.3,362.7,1.911,.88,.729,.397,.0819317,.3222621,.0809744,.3207594
3695,76,12.3,144.4,8.7,17.8,84.7,629.6,309.2,326.9,40.1,99.8,6.5,728.1,353.8,374.3,1.788,.886,.761,.46,.153012,.3755445,.1544398,.3743275
3695,77,14.8,182,10.9,21.9,115.7,816.1,421.7,413,59.8,133.2,8.2,772.7,379.2,393.5,1.711,.907,.814,.56,.1051307,.4171759,.1071788,.4166764
3695,78,17.4,225.2,12.8,25.2,145.2,990.1,507,505,94.1,169.4,10.2,855.1,420.4,434.7,1.607,.906,.845,.613,.1003206,.4611984,.1006509,.4607985
3695,79,20.8,287,15.3,30.7,181.6,1289.8,670.7,664.8,131.1,235.9,12.5,954.4,475.4,479,1.55,.953,.897,.685,.1102982,.5149793,.1109103,.5148477
3695,80,22.8,349,16.7,33.2,215.4,1570.3,841.7,774.4,173.4,291.1,16.5,1112.6,569.3,543.3,1.505,1.011,.961,.827,.0794784,.5575795,.0797262,.5575752
3695,81,23.8,404,16.8,32.8,240.7,1848.9,948.4,923,187.2,332,20.7,1245.7,647.7,598,1.412,1.029,1.032,.901,.1347053,.6379822,.1346255,.6379264
3695,82,25.1,468.9,17.2,34.1,266.9,2212,1134.7,1085.8,232.7,360,25.5,1402.7,736.2,666.5,1.414,1.041,1.078,.976,.0437909,.6665407,.0438384,.6665141
3695,83,26.2,526.7,18.3,36.6,302,2370.1,1231.6,1136.4,205.9,379.4,28,1550.6,839.2,711.4,1.27,1.017,1.05,1.004,.0865702,.7268147,.0865891,.7267994
3695,84,28.6,613.4,20,39.5,347.1,3079.4,1696.1,1441.6,291.2,479.5,34.5,1752.6,983.8,768.8,1.222,1.025,1.029,1.043,.0852839,.7915202,.0852817,.7915018
3695,85,27.2,622.4,17.4,34.4,320.6,3008.7,1670.8,1317.2,293.1,434.7,35.8,1960.3,1139.6,820.7,1.128,1.011,1.005,1.057,.033153,.8182014,.0331618,.8181895
3695,86,24.6,598.5,15.4,30.6,295.9,2926.3,1572.2,1311.5,213.2,389.5,34.7,2084.4,1233.9,850.5,1.077,.991,1.003,1.028,.0441597,.8551425,.0441781,.8551459
3695,87,25.6,638.6,16.3,33,323.9,3504,1836.6,1687.2,225.6,434.3,38.4,2175.6,1312.4,863.2,1,1,1,1,.1564871,1,.1564832,1
3695,88,25.1,662.1,16.2,32.6,336.3,3630.7,2067,1593.5,269.1,466.2,45.6,2287.9,1409.6,878.3,1.021,1.054,1.027,.997,-.0296482,.9707869,-.0296842,.9707521
3695,89,25.3,651.1,16.9,32.6,351.3,3644.2,2080,1542.8,219.8,434.3,53.2,2427.8,1535.3,892.5,1.044,1.074,1.053,1.034,-.0211742,.9504474,-.0212569,.9503346
3695,90,24,651.9,16.1,31.4,354.4,4032.1,2365.9,1675.6,286.8,472.1,54.6,2501.8,1607.7,894.1,1.062,1.082,1.084,1.064,.0144685,.964299,.0145183,.9642326
3695,91,25.4,734.7,16.1,33.2,373.2,4615.9,2734.8,1959.9,305.2,523.1,61.3,2621.6,1699.9,921.7,1.069,1.085,1.107,1.11,.0160468,.9798977,.0160442,.9798277
3695,92,22.6,695,15.1,32.2,363.9,4641.3,2513.6,2091.5,394.2,403.4,67.3,2740.8,1825.6,915.2,1.072,1.078,1.12,1.12,.0529187,1.033149,.0529853,1.033144
3695,93,22.2,689.6,15,31.2,379.9,4765.5,2406.1,2388,337.9,387.7,69.1,2923.5,1967,956.5,1.03,1.084,1.131,1.143,.0761248,1.114869,.076161,1.114903
3695,94,23.6,778.2,15.5,30.4,431.2,5254.4,2619.6,2629.4,325.7,461.4,73.2,3037.6,2079.3,958.3,.966,1.104,1.148,1.129,.1092438,1.243562,.1092456,1.243604
3695,95,24.5,801.8,17.1,32.4,453,5524,2581.8,2951.2,384.9,508.1,74.2,3125.6,2157.8,967.8,.93,1.167,1.165,1.126,.1118801,1.390774,.1118712,1.390808
3695,96,23.7,844.6,16.7,31.3,463.7,5271.5,2827.6,2455,522.5,525.7,76.4,3258.6,2283.3,975.3,.905,1.15,1.162,1.192,-.080247,1.283529,-.0802424,1.283566
3695,97,,,,,,,,,,,,3507.6,2475.3,1032.3,.899,1.144,,,,,,
3699,58,20.3,91.8,13.5,26.7,45.3,320.7,168.5,152.3,4.8,78.2,1.7,122.4,58.1,64.3,.412,.411,.352,.258,,.8380572,,.8409448
3699,59,23.2,112.4,15.3,30.8,54.4,370.1,206.4,173.4,7,86.6,2.2,135,61.9,73.1,.429,.423,.354,.254,-.0503186,.7969307,-.0506752,.7993916
3699,60,27.8,143.5,17.2,35.9,66.5,429.5,226,216.3,9,101.5,2.6,155.9,69.4,86.5,.432,.427,.359,.264,.0054587,.8012928,.0052738,.8036186
3699,61,33.2,182.9,19,40,78.4,513.6,260.8,262.5,10.8,120.5,3.1,181.3,78.9,102.4,.422,.427,.358,.254,.0350914,.8299104,.0348057,.8320815
3699,62,35.9,210.4,20.9,42.9,94.5,584.5,293,306.5,11.8,145.1,3.5,210.9,90.6,120.3,.409,.427,.362,.26,.0589972,.8803459,.0590719,.8827149
3699,63,38.3,225.9,22.7,45.9,97.1,616,281.1,336.8,11.7,187.4,3.8,240.2,104.2,136,.407,.428,.369,.259,.0395743,.9158835,.0390501,.9178669
3699,64,35.6,217,20.6,42.1,95.1,577.5,248.9,332.5,11.3,182.9,4.1,265.4,115.9,149.5,.404,.426,.376,.257,-.0006487,.9152896,-.0015425,.9164522
3699,65,37.7,237,22.9,46.5,101.1,644.4,288.8,359.4,16.1,204.9,4.4,294.3,131.9,162.4,.397,.428,.384,.254,.0308445,.9439613,.0311406,.9454401
